"asset_id","layer","sort_order","sanskrit_name","english_name","english_description","storage_type","target_table","count_sql","size_sql","target_floor","expected_volume_formula","expected_volume_inputs","volume_explanation","depends_on","scope","is_active","estimated_seconds","created_at","clear_tables","asset_type","layer_name","layer_index","provides_apis","health_probe","catalog_status","rebuild_on_probe_fail","integrity_check_sql","has_substeps","asset_kind","service_health","last_invoked_at","last_selftest_at","selftest_detail","has_writer","writer_timeout_seconds","domain","rung","superseded_by","data_disposition"
"lel_events","mimamsa","0","Jīvanaghaṭanā Mūla","Life Event Log (user-authored source data)","Per-chart user-authored life-event corpus (occurrence + recording dates, chart-state index). Source data, NOT a built asset (has_writer=false); intaken via the LEL save API. Availability-driven calibration input; never a prediction-generation source (no-leakage).","postgres_table","","SELECT count(*) FROM life_events WHERE chart_id = $1","","0","","","","[]","per_chart","True","","2026-07-07 17:19:53.387260+00:00","","data","","","","","DRAFT","False","","False","data","","","","","False","600","chart","R5","",""
"mi_abhilekha","mimamsa","12","Abhilekha","Journal","Journal + re-sync service: surfaces due predictions for native feedback, ingests answers as LEL events, triggers L5-only recompute","service","mimamsa_journal","SELECT count(*) FROM mimamsa_journal WHERE chart_id = $1","SELECT pg_total_relation_size('mimamsa_journal')","0","","","One journal entry per prediction answered; accumulates with native engagement","[""mi_bhavisya""]","per_chart","True","","2026-06-26 19:09:00.993024+00:00","","service","Mīmāṃsā","L5","","","DRAFT","False","","False","service","","","","","True","10800","chart","R5","",""
"mi_adhilepa","mimamsa","6","Adhilepa","Overlay","L5 learned-weight overlay on L1–L4 base values; 4 adjustment tables + load-bearing sensitivity map (G3)","postgres_table","mimamsa_load_bearing","SELECT
  (SELECT count(*) FROM mimamsa_load_bearing           WHERE chart_id = $1) +
  (SELECT count(*) FROM mimamsa_convergence_adjustment WHERE chart_id = $1) +
  (SELECT count(*) FROM mimamsa_anchor_adjustment      WHERE chart_id = $1) +
  (SELECT count(*) FROM mimamsa_signal_adjustment      WHERE chart_id = $1) +
  (SELECT count(*) FROM mimamsa_fact_adjustment        WHERE chart_id = $1) AS count","SELECT pg_total_relation_size('mimamsa_signal_adjustment')","0","","","One overlay row per (origin_id × weight_id); starts sparse, grows with evidence","[""mi_gunanaka"", ""bo_laksana"", ""ka_sangam"", ""ph_nimitta"", ""ga_positions""]","per_chart","True","","2026-06-26 19:09:00.557615+00:00","","data","Mīmāṃsā","L5","","","DRAFT","False","","False","data","","","","","True","10800","chart","R5","",""
"mi_bhara","mimamsa","13","Kāla Bhāra","Field Weight Calibration","Stage 9 of the temporal-field pipeline: fits the hazard field's weights against this chart's recorded life events (blocked forward-chaining CV, shrinkage to the classical structural priors), publishes a new versioned weights artifact, and reports the temporal skill score and the time-rescaling goodness-of-fit. The ONLY stage permitted to read the LEL (CIRCULARITY GUARD). ṢAḌ-DARŚANA items 21/39.","postgres_table","kala_field_weight_versions","SELECT COUNT(*) FROM kala_field_skill WHERE chart_id = $1","SELECT pg_total_relation_size('kala_field_skill')","","","","One skill row per scored event class plus one chart-level aggregate; grows only as the LEL grows. A chart with no LEL correctly produces the structural-prior state with skill_state = underpowered — an honest zero, not an error.","[""ka_kshetra""]","per_chart","True","","2026-07-30 19:56:28.823137+00:00","","data","Mīmāṃsā","L5","","","DRAFT","False","","False","data","","","","","True","10800","chart","R5","",""
"mi_bhavisya","mimamsa","3","Bhaviṣya","Predictions","Time-indexed prospective predictions with confidence + falsifiers","postgres_table","mimamsa_predictions","SELECT (SELECT count(*) FROM mimamsa_predictions WHERE chart_id = $1) + (SELECT count(*) FROM mimamsa_manifestation_sets WHERE chart_id = $1) AS count","SELECT pg_total_relation_size('mimamsa_predictions')","0","","","Accumulates as predictions are logged — not a deterministic target","[""ph_pramana"", ""ph_nimitta"", ""ph_phaladesa"", ""mi_kula"", ""mi_jivanaghatana"", ""bo_laksana""]","per_chart","True","","2026-06-05 21:58:21.193940+00:00","","data","Mīmāṃsā","L5","","","DRAFT","False","","False","data","","","","","True","10800","chart","R5","",""
"mi_darshana","mimamsa","9","Darśana","Insight surface","LLM-ready pre-composed insight units with embeddings + provenance chains + trust metadata (R1–R6)","pgvector","mimamsa_insight_units","SELECT (SELECT count(*) FROM mimamsa_insight_units WHERE chart_id = $1) + (SELECT count(*) FROM mimamsa_insight_embeddings WHERE chart_id = $1) AS count","SELECT pg_total_relation_size('mimamsa_insight_units')","0","","","One insight unit per promoted/supported discovery + calibration stratum + grammar cell with evidence","[""mi_pramana"", ""mi_adhilepa"", ""mi_sambandha"", ""mi_pariksha"", ""mi_gunanaka"", ""mi_kula"", ""mi_jivanaghatana"", ""bo_pratijna""]","per_chart","True","","2026-06-26 19:09:00.778042+00:00","","data","Mīmāṃsā","L5","","","DRAFT","False","","True","data","","","","","True","10800","chart","R5","",""
"mi_gunanaka","mimamsa","5","Guṇānaka","Multipliers","Empirical multiplier weights learned from calibration outcomes","postgres_table","mimamsa_multipliers","SELECT (SELECT COUNT(*) FROM mimamsa_multipliers WHERE chart_id = $1) + (SELECT COUNT(*) FROM mimamsa_calibration_snapshot WHERE chart_id = $1) AS count","SELECT pg_total_relation_size('mimamsa_multipliers')","0","","","One row per multiplier type — small, stable catalog; grows only when new signal categories are added","[""mi_pramana"", ""mi_kula"", ""bg_formula_constants""]","per_chart","True","","2026-06-05 21:58:21.358976+00:00","","data","Mīmāṃsā","L5","","","DRAFT","False","","False","data","","","","","True","10800","chart","R5","",""
"mi_jivanaghatana","mimamsa","1","Jīvanaghaṭanā","Life event log (held-out)","LEL — held-out event log isolated from generation; ground truth for prediction calibration","postgres_table","mimamsa_event_provenance","SELECT count(*) FROM mimamsa_event_provenance WHERE chart_id = $1","SELECT pg_total_relation_size('mimamsa_event_provenance')","0","FILE_COUNT('01_FACTS_LAYER/LIFE_EVENT_LOG_v1_2.md', 'EVT')","{""file_count"": 56, ""source_file"": ""01_FACTS_LAYER/LIFE_EVENT_LOG_v1_2.md""}","Deterministic given the source-of-truth file. Re-runs MUST match the file count exactly; divergence is a bug.","[""bg_ghatana""]","per_chart","True","","2026-06-05 21:58:21.119083+00:00","","data","Mīmāṃsā","L5","","","DRAFT","False","","False","data","","","","","True","10800","chart","R5","",""
"mi_kula","mimamsa","2","Kula","Signal families","Signal-family registry + negative-control battery — the governing catalogue of what influences a reading","postgres_table","mimamsa_signal_families","SELECT
  (SELECT count(*) FROM mimamsa_signal_families) +
  (SELECT count(*) FROM mimamsa_negative_controls) AS count","SELECT pg_total_relation_size('mimamsa_signal_families')","0","","","Fixed global catalogue of signal families + negative controls; grows only when new families are registered","[""bg_rules"", ""bg_class_priors""]","global","True","","2026-06-26 19:09:00.282872+00:00","","data","Mīmāṃsā","L5","","","DRAFT","False","","False","data","","","","","True","10800","shared","R5","",""
"mi_pariksha","mimamsa","7","Parīkṣā","QA evaluation","Answer quality evaluation runs — automated + human QA over synthesis outputs","postgres_table","mimamsa_qa_eval","SELECT (SELECT count(*) FROM mimamsa_qa_eval WHERE chart_id = $1) + (SELECT count(*) FROM mimamsa_attribution WHERE chart_id = $1) + (SELECT count(*) FROM mimamsa_discoveries WHERE chart_id = $1) AS count","SELECT pg_total_relation_size('mimamsa_qa_eval')","0","","","Accumulates as eval runs are executed — not a deterministic target","[""mi_pramana"", ""mi_kula"", ""bg_formula_constants""]","per_chart","True","","2026-06-05 21:58:21.523916+00:00","","data","Mīmāṃsā","L5","","","DRAFT","False","","True","data","","","","","True","10800","chart","R5","",""
"mi_pramana","mimamsa","4","Pramāṇa","Calibration","Prediction outcome calibration records — confidence score vs outcome mapping","postgres_table","mimamsa_calibration","SELECT (SELECT count(*) FROM mimamsa_calibration WHERE chart_id = $1) + (SELECT count(*) FROM mimamsa_reliability WHERE chart_id = $1) AS count","SELECT pg_total_relation_size('mimamsa_calibration')","0","","","Accumulates as prediction outcomes are recorded — not a deterministic target","[""mi_bhavisya"", ""mi_jivanaghatana"", ""bg_ghatana"", ""bg_formula_constants""]","per_chart","True","","2026-06-05 21:58:21.283882+00:00","","data","Mīmāṃsā","L5","","","DRAFT","False","","True","data","","","","","True","10800","chart","R5","",""
"mi_sambandha","mimamsa","8","Sambandha","Manifestation grammar","Per-native grammar of how each signal/house/karaka expresses — which channel fires for THIS person (G2)","postgres_table","mimamsa_manifestation_grammar","SELECT count(*) FROM mimamsa_manifestation_grammar WHERE chart_id = $1","SELECT pg_total_relation_size('mimamsa_manifestation_grammar')","0","","","Structural baseline from classical priors; empirical cells accumulate with event outcomes","[""mi_pramana"", ""mi_pariksha"", ""mi_bhavisya""]","per_chart","True","","2026-06-26 19:09:00.713129+00:00","","data","Mīmāṃsā","L5","","","DRAFT","False","","False","data","","","","","True","10800","chart","R5","",""
"mi_sankalpa","mimamsa","14","Saṅkalpa","Intervention Ledger","Unified intervention ledger — every elected act (upāya · yajña · elected activity) with its adjudication record, predicted differential, performance attestation and outcome linkage; the three-armed study of election itself. Prediction spine is brahma_prospective_ledger by FK (ruling S-1) — this writer never inserts into it directly.","postgres_table","mimamsa_intervention_ledger","SELECT count(*) FROM mimamsa_intervention_ledger WHERE chart_id = $1","SELECT pg_total_relation_size('mimamsa_intervention_ledger')","","","","","[""ka_kshetra""]","per_chart","True","","2026-08-02 06:05:05.780632+00:00","","data","Mīmāṃsā","L5","","","DRAFT","False","","False","data","","","","","True","300","chart","R5","",""
"mi_seva","mimamsa","11","Sevā","Serve-time apply","Serve-time contribution-control gateway: effective-value resolution, toggle gates, transit-current binding, MCP parity","service","mimamsa_preferences","SELECT count(*) FROM mimamsa_preferences","SELECT pg_total_relation_size('mimamsa_preferences')","0","","","Preference table rows per user × channel; service has no build-time data volume","[""mi_adhilepa""]","per_chart","True","","2026-06-26 19:09:00.917607+00:00","","service","Mīmāṃsā","L5","","","DRAFT","False","","False","service","","","","","True","10800","chart","R5","",""
"mi_vistara","mimamsa","10","Vistāra","Export log","Audit log of all synthesis export events (PDF, JSON, MCP bundles). SCOPE EXCEPTION (PD-6 / BA-P0): scope=global is correct — the writer generates zero rows and only verifies the table; actual rows are written by mi_seva on export delivery. Migrating to per_chart would cause delete-then-insert to wipe audit records on chart rebuild, which is wrong. Known exception: table is chart_id-keyed but the build asset is global.","postgres_table","mimamsa_export_log","SELECT count(*) FROM mimamsa_export_log","SELECT pg_total_relation_size('mimamsa_export_log')","0","","","Accumulates with each export event — operational audit log","[]","global","True","","2026-06-05 21:58:21.793272+00:00","","data","Mīmāṃsā","L5","","","DRAFT","False","","False","data","","","","","True","10800","shared","R5","",""
"ph_muhurta","phala","2","Muhūrta","Auspicious windows","Personalized auspicious windows: chart-strength + live-transit scored, personal-danger-avoiding, prediction-fused (rides ph_nimitta windows), honest no-good-window verdict","postgres_table","phala_muhurta","SELECT count(*) FROM phala_muhurta WHERE chart_id = $1","SELECT pg_total_relation_size('phala_muhurta')","","","","One row per scored muhurta candidate window in query range","[""ph_nimitta"", ""ka_kalasutra"", ""ga_panchanga"", ""ka_vighnakara"", ""ga_condition"", ""ka_gochara"", ""ga_positions"", ""ka_sangam""]","per_chart","True","","2026-06-05 21:58:20.504089+00:00","","data","Phala","L4","","","DRAFT","False","","False","artifact","","","","","True","10800","chart","R4","",""
"ph_nimitta","phala","1","Nimitta","Predictive anchors","Predictive anchors: 8 derivation axes (graph-causal, discovery-seeded, embedding-precedent, dāśā+school consensus, ayanāṃśa-robustness, subsystem) + 5 elevations (magnitude, ranged-confidence, karmic-arc, actionability, contradiction); inherits kala_bhavishya","postgres_table","phala_anchors","SELECT count(*) FROM phala_anchors WHERE chart_id = $1","SELECT pg_total_relation_size('phala_anchors')","","","","One row per predictive anchor; count depends on convergence density and multi-axis derivation","[""ka_sangam"", ""ka_bhavishya_lekha"", ""bo_bimba"", ""bo_samskara"", ""bo_karanajala"", ""bo_sangati"", ""bo_anveshana"", ""bo_cgm_paths"", ""bo_laksana""]","per_chart","True","","2026-06-05 21:58:20.383982+00:00","","data","Phala","L4","","","DRAFT","False","","False","artifact","","","","","True","10800","chart","R4","",""
"ph_phaladesa","phala","8","Phaladeśa","Domain result declaration","Domain result declaration: 7 domains × 1 row. B.11-compliant (Bodha synthesis read first). Deterministic scaffold (anchor inventory, spillover, mitigation/muhurta coverage). Narration pending via Gemini/DeepSeek only (Anthropic BANNED by DB CHECK)","postgres_table","phala_phaladesa","SELECT count(*) FROM phala_phaladesa WHERE chart_id = $1","SELECT pg_total_relation_size('phala_phaladesa')","","","","Seven rows per chart (one per domain)","[""ph_nimitta"", ""ph_muhurta"", ""ph_pratikara"", ""ph_suddha_sodhana"", ""ph_sankrama"", ""ph_pramana"", ""bo_laksana""]","per_chart","True","","2026-06-22 11:17:30.486923+00:00","","data","Phala","L4","","","DRAFT","False","","False","artifact","","","","","True","10800","chart","R4","",""
"ph_pramana","phala","7","Pramāṇa","Falsifiability scaffolding","Unified machine-evaluable falsifiers for every L4 prediction + the L5 onboarding contract + evaluation-staging (no scoring) + portfolio/reverse-calibration channel. Strictly non-scoring (L5 owns calibration)","postgres_table","phala_pramana","SELECT count(*) FROM phala_pramana WHERE chart_id = $1","SELECT pg_total_relation_size('phala_pramana')","","","","One row per L4 prediction across all ph_* prediction-emitting assets","[""ph_nimitta"", ""ph_sankrama"", ""ph_muhurta"", ""ph_pratikara"", ""ph_sodhana"", ""ph_suddha_sodhana""]","per_chart","True","","2026-06-22 11:17:30.424457+00:00","","data","Phala","L4","","","DRAFT","False","","False","artifact","","","","","True","10800","chart","R4","",""
"ph_pratikara","phala","4","Pratīkāra","Mitigation","Managed remedy program: economics/feasibility tiers, sequenced+conflict-free schedule, muhūrta-timed initiation, severity-proportional, cross-tradition choice, outcome loop","postgres_table","phala_mitigation","SELECT count(*) FROM phala_mitigation WHERE chart_id = $1","SELECT pg_total_relation_size('phala_mitigation')","","","","One row per remedy recommendation, sequenced by feasibility tier","[""ph_nimitta"", ""bo_upaya"", ""ka_vighnakara"", ""ka_sangam""]","per_chart","True","","2026-06-05 21:58:20.813377+00:00","","data","Phala","L4","","","DRAFT","False","","False","artifact","","","","","True","10800","chart","R4","",""
"ph_rectification","phala","9","Jananakāla-śuddhi","Birth-time rectification","Birth-time rectification via PyJHora ascendant scan (±90 min, 5-min steps, 5 ayanamshas) scored against pre-2020 LEL events. LEAKAGE-FIREWALL: post-2020 + LEL v1.7 M5-A-S1 enrichment events held out. NO-AUTO-OVERRIDE (D43): auto_action=stage_for_review only; canonical chart never auto-mutated. Best candidate staged for native adoption.","postgres_table","phala_rectification","SELECT (SELECT count(*) FROM phala_rectification WHERE chart_id = $1) + (SELECT count(*) FROM phala_rectification_best WHERE chart_id = $1) AS count","SELECT pg_total_relation_size('phala_rectification')","","","","One row per (candidate offset × ayanamsha): 37 offsets × 5 ayanamshas = 185 rows; plus one staged-best row in phala_rectification_best","[""ph_nimitta""]","per_chart","True","","2026-06-22 11:17:30.539470+00:00","","data","Phala","L4","","","DRAFT","False","","False","artifact","","","","","True","10800","chart","R4","",""
"ph_sankrama","phala","6","Saṅkrama","Cross-domain spillover","Grounded multi-hop cross-domain dynamics: lag from real activation windows + graph-bridge mechanism, A→B→C cascades, cross-domain conflicts, trajectory + mitigation routing","postgres_table","phala_sankrama","SELECT count(*) FROM phala_sankrama WHERE chart_id = $1","SELECT pg_total_relation_size('phala_sankrama')","","","","One row per (anchor × target-domain × relationship); count depends on linkage density","[""ph_nimitta"", ""bo_sangati""]","per_chart","True","","2026-06-22 11:17:30.373135+00:00","","data","Phala","L4","","","DRAFT","False","","False","artifact","","","","","True","10800","chart","R4","",""
"ph_sodhana","phala","3","Śodhana","Anomaly detection","Anomaly registry: 5 deterministic detectors (confidence inflation, magnitude drift, falsifier absent, ledger gap, layer leakage). LEAKAGE-FIREWALL halts build on L5 calibration contamination. auto_action=stage_for_review only.","postgres_table","phala_sodhana","SELECT count(*) FROM phala_sodhana WHERE chart_id = $1","SELECT pg_total_relation_size('phala_sodhana')","","","","One row per candidate rectification hypothesis in the search space","[""ph_nimitta"", ""bo_laksana""]","per_chart","True","","2026-06-05 21:58:20.579021+00:00","","data","Phala","L4","","","DRAFT","False","","False","artifact","","","","","True","10800","chart","R4","",""
"ph_suddha_sodhana","phala","5","Śuddha-śodhana","Cleansed anchor disposition","Cleansed disposition: one row per phala_anchors entry, classified as clean/flagged/staged_revision. D43 safety rail — revision_approved_by + revision_applied_at never set by writer; staged revisions require native sign-off before apply.","postgres_table","phala_suddha_sodhana","SELECT count(*) FROM phala_suddha_sodhana WHERE chart_id = $1","SELECT pg_total_relation_size('phala_suddha_sodhana')","","","","One row per rectification verdict (decisive/probable/unresolved); accumulates across runs","[""ph_sodhana"", ""ph_nimitta""]","per_chart","True","","2026-06-05 21:58:21.038251+00:00","","data","Phala","L4","","","DRAFT","False","","False","artifact","","","","","True","10800","chart","R4","",""
